timestamp,energy_kwh,hour,dayofweek,month,lag_1h,lag_24h,rolling_3h,rolling_24h
2024-07-03 04:00:00,2.64,4,2,7,1.77,2.19,2.113333333333336,1.4783333333333333
2024-07-03 05:00:00,2.25,5,2,7,2.64,2.27,2.220000000000003,1.4775
2024-07-03 06:00:00,2.75,6,2,7,2.25,2.72,2.546666666666669,1.4787499999999998
2024-07-03 07:00:00,2.66,7,2,7,2.75,2.66,2.553333333333336,1.47875
2024-07-03 08:00:00,2.19,8,2,7,2.66,2.46,2.5333333333333363,1.4675
2024-07-03 09:00:00,1.98,9,2,7,2.19,2.42,2.2766666666666695,1.4491666666666667
2024-07-03 10:00:00,2.07,10,2,7,1.98,1.82,2.0800000000000023,1.4595833333333335
2024-07-03 11:00:00,1.59,11,2,7,2.07,1.83,1.8800000000000028,1.4495833333333332
2024-07-03 12:00:00,1.52,12,2,7,1.59,1.48,1.7266666666666692,1.4512500000000002
2024-07-03 13:00:00,1.15,13,2,7,1.52,1.41,1.4200000000000026,1.4404166666666667
2024-07-03 14:00:00,0.64,14,2,7,1.15,0.98,1.103333333333336,1.4262500000000002
2024-07-03 15:00:00,0.35,15,2,7,0.64,0.72,0.7133333333333359,1.4108333333333336
2024-07-03 16:00:00,0.68,16,2,7,0.35,0.74,0.5566666666666693,1.4083333333333334
2024-07-03 17:00:00,0.42,17,2,7,0.68,0.71,0.483333333333336,1.39625
2024-07-03 18:00:00,0.39,18,2,7,0.42,0.37,0.4966666666666693,1.3970833333333335
2024-07-03 19:00:00,0.67,19,2,7,0.39,0.52,0.493333333333336,1.4033333333333333
2024-07-03 20:00:00,0.87,20,2,7,0.67,0.42,0.6433333333333361,1.4220833333333331
2024-07-03 21:00:00,0.74,21,2,7,0.87,0.29,0.7600000000000028,1.4408333333333332
2024-07-03 22:00:00,0.93,22,2,7,0.74,1.04,0.8466666666666693,1.43625
2024-07-03 23:00:00,1.34,23,2,7,0.93,1.36,1.003333333333336,1.4354166666666668
2024-07-04 00:00:00,1.23,0,3,7,1.34,1.55,1.1666666666666694,1.4220833333333334
2024-07-04 01:00:00,1.81,1,3,7,1.23,1.37,1.4600000000000026,1.4404166666666667
2024-07-04 02:00:00,2.11,2,3,7,1.81,1.93,1.7166666666666694,1.4479166666666667
2024-07-04 03:00:00,2.35,3,3,7,2.11,1.77,2.090000000000003,1.4720833333333336
2024-07-04 04:00:00,1.98,4,3,7,2.35,2.64,2.1466666666666696,1.4445833333333333
2024-07-04 05:00:00,2.32,5,3,7,1.98,2.25,2.216666666666669,1.4475
2024-07-04 06:00:00,2.33,6,3,7,2.32,2.75,2.2100000000000026,1.43
2024-07-04 07:00:00,2.49,7,3,7,2.33,2.66,2.3800000000000026,1.4229166666666666
2024-07-04 08:00:00,2.47,8,3,7,2.49,2.19,2.430000000000003,1.4345833333333333
2024-07-04 09:00:00,2.51,9,3,7,2.47,1.98,2.4900000000000024,1.4566666666666663
2024-07-04 10:00:00,1.9,10,3,7,2.51,2.07,2.293333333333336,1.4495833333333332
2024-07-04 11:00:00,1.66,11,3,7,1.9,1.59,2.0233333333333356,1.4525
2024-07-04 12:00:00,1.73,12,3,7,1.66,1.52,1.763333333333336,1.46125
2024-07-04 13:00:00,1.3,13,3,7,1.73,1.15,1.5633333333333361,1.4675
2024-07-04 14:00:00,1.26,14,3,7,1.3,0.64,1.4300000000000026,1.4933333333333332
2024-07-04 15:00:00,0.85,15,3,7,1.26,0.35,1.1366666666666694,1.5141666666666664
2024-07-04 16:00:00,0.4,16,3,7,0.85,0.68,0.8366666666666692,1.5024999999999997
2024-07-04 17:00:00,0.27,17,3,7,0.4,0.42,0.5066666666666694,1.49625
2024-07-04 18:00:00,0.19,18,3,7,0.27,0.39,0.28666666666666935,1.4879166666666668
2024-07-04 19:00:00,0.67,19,3,7,0.19,0.67,0.3766666666666693,1.4879166666666668
2024-07-04 20:00:00,0.87,20,3,7,0.67,0.87,0.5766666666666693,1.4879166666666668
2024-07-04 21:00:00,1.16,21,3,7,0.87,0.74,0.9000000000000027,1.5054166666666668
2024-07-04 22:00:00,1.17,22,3,7,1.16,0.93,1.0666666666666693,1.5154166666666669
2024-07-04 23:00:00,1.48,23,3,7,1.17,1.34,1.2700000000000025,1.52125
2024-07-05 00:00:00,1.39,0,4,7,1.48,1.23,1.3466666666666693,1.5279166666666668
2024-07-05 01:00:00,1.53,1,4,7,1.39,1.81,1.4666666666666692,1.51625
2024-07-05 02:00:00,2.18,2,4,7,1.53,2.11,1.7000000000000028,1.5191666666666668
2024-07-05 03:00:00,2.3,3,4,7,2.18,2.35,2.003333333333336,1.5170833333333331
2024-07-05 04:00:00,2.39,4,4,7,2.3,1.98,2.2900000000000027,1.5341666666666667
2024-07-05 05:00:00,2.55,5,4,7,2.39,2.32,2.413333333333336,1.54375
2024-07-05 06:00:00,2.57,6,4,7,2.55,2.33,2.503333333333336,1.55375
2024-07-05 07:00:00,2.73,7,4,7,2.57,2.49,2.6166666666666694,1.56375
2024-07-05 08:00:00,2.63,8,4,7,2.73,2.47,2.6433333333333358,1.5704166666666666
2024-07-05 09:00:00,2.32,9,4,7,2.63,2.51,2.5600000000000027,1.5624999999999998
2024-07-05 10:00:00,2.18,10,4,7,2.32,1.9,2.376666666666669,1.5741666666666665
2024-07-05 11:00:00,1.87,11,4,7,2.18,1.66,2.123333333333336,1.5829166666666667
2024-07-05 12:00:00,1.41,12,4,7,1.87,1.73,1.8200000000000027,1.569583333333333
2024-07-05 13:00:00,1.4,13,4,7,1.41,1.3,1.5600000000000025,1.5737499999999998
2024-07-05 14:00:00,0.72,14,4,7,1.4,1.26,1.1766666666666692,1.5512500000000002
2024-07-05 15:00:00,1.01,15,4,7,0.72,0.85,1.0433333333333359,1.5579166666666666
2024-07-05 16:00:00,0.4,16,4,7,1.01,0.4,0.7100000000000026,1.5579166666666666
2024-07-05 17:00:00,0.59,17,4,7,0.4,0.27,0.6666666666666693,1.57125
2024-07-05 18:00:00,0.33,18,4,7,0.59,0.19,0.44000000000000267,1.5770833333333334
2024-07-05 19:00:00,0.65,19,4,7,0.33,0.67,0.523333333333336,1.57625
2024-07-05 20:00:00,0.63,20,4,7,0.65,0.87,0.5366666666666693,1.5662500000000001
2024-07-05 21:00:00,0.48,21,4,7,0.63,1.16,0.5866666666666692,1.5379166666666666
2024-07-05 22:00:00,1.09,22,4,7,0.48,1.17,0.7333333333333361,1.5345833333333332
2024-07-05 23:00:00,1.13,23,4,7,1.09,1.48,0.9000000000000027,1.5199999999999998
2024-07-06 00:00:00,1.68,0,5,7,1.13,1.39,1.3000000000000027,1.5320833333333332
2024-07-06 01:00:00,1.77,1,5,7,1.68,1.53,1.5266666666666693,1.5420833333333333
2024-07-06 02:00:00,2.09,2,5,7,1.77,2.18,1.8466666666666693,1.538333333333333
2024-07-06 03:00:00,2.03,3,5,7,2.09,2.3,1.9633333333333358,1.5270833333333333
2024-07-06 04:00:00,2.26,4,5,7,2.03,2.39,2.126666666666669,1.5216666666666665
2024-07-06 05:00:00,2.39,5,5,7,2.26,2.55,2.2266666666666692,1.515
2024-07-06 06:00:00,2.68,6,5,7,2.39,2.57,2.4433333333333356,1.5195833333333333
2024-07-06 07:00:00,2.81,7,5,7,2.68,2.73,2.626666666666669,1.5229166666666665
2024-07-06 08:00:00,2.22,8,5,7,2.81,2.63,2.5700000000000025,1.5058333333333334
2024-07-06 09:00:00,2.43,9,5,7,2.22,2.32,2.4866666666666695,1.5104166666666667
2024-07-06 10:00:00,1.58,10,5,7,2.43,2.18,2.0766666666666693,1.4854166666666668
2024-07-06 11:00:00,1.53,11,5,7,1.58,1.87,1.8466666666666696,1.4712499999999997
2024-07-06 12:00:00,1.31,12,5,7,1.53,1.41,1.473333333333336,1.4670833333333333
2024-07-06 13:00:00,0.98,13,5,7,1.31,1.4,1.273333333333336,1.4495833333333337
2024-07-06 14:00:00,0.69,14,5,7,0.98,0.72,0.9933333333333358,1.4483333333333333
2024-07-06 15:00:00,0.88,15,5,7,0.69,1.01,0.8500000000000026,1.4429166666666668
2024-07-06 16:00:00,0.59,16,5,7,0.88,0.4,0.7200000000000027,1.4508333333333334
2024-07-06 17:00:00,0.61,17,5,7,0.59,0.59,0.693333333333336,1.4516666666666664
2024-07-06 18:00:00,0.64,18,5,7,0.61,0.33,0.6133333333333361,1.4645833333333333
2024-07-06 19:00:00,0.59,19,5,7,0.64,0.65,0.613333333333336,1.4620833333333334
2024-07-06 20:00:00,0.77,20,5,7,0.59,0.63,0.6666666666666693,1.4679166666666665
2024-07-06 21:00:00,0.78,21,5,7,0.77,0.48,0.713333333333336,1.4804166666666667
2024-07-06 22:00:00,0.77,22,5,7,0.78,1.09,0.7733333333333361,1.4670833333333333
2024-07-06 23:00:00,1.46,23,5,7,0.77,1.13,1.003333333333336,1.4808333333333332
2024-07-07 00:00:00,1.39,0,6,7,1.46,1.68,1.2066666666666694,1.46875
2024-07-07 01:00:00,1.58,1,6,7,1.39,1.77,1.4766666666666692,1.4608333333333334
2024-07-07 02:00:00,1.98,2,6,7,1.58,2.09,1.6500000000000028,1.45625
2024-07-07 03:00:00,2.04,3,6,7,1.98,2.03,1.8666666666666696,1.4566666666666668
2024-07-07 04:00:00,2.3,4,6,7,2.04,2.26,2.1066666666666696,1.4583333333333333
2024-07-07 05:00:00,2.55,5,6,7,2.3,2.39,2.296666666666669,1.465
2024-07-07 06:00:00,2.59,6,6,7,2.55,2.68,2.4800000000000026,1.46125
2024-07-07 07:00:00,2.3,7,6,7,2.59,2.81,2.4800000000000026,1.4400000000000002
2024-07-07 08:00:00,2.28,8,6,7,2.3,2.22,2.3900000000000023,1.4425000000000001
2024-07-07 09:00:00,2.44,9,6,7,2.28,2.43,2.3400000000000025,1.4429166666666668
2024-07-07 10:00:00,2.11,10,6,7,2.44,1.58,2.276666666666669,1.4649999999999999
2024-07-07 11:00:00,2.18,11,6,7,2.11,1.53,2.2433333333333363,1.4920833333333334
2024-07-07 12:00:00,1.75,12,6,7,2.18,1.31,2.013333333333336,1.5104166666666667
2024-07-07 13:00:00,1.48,13,6,7,1.75,0.98,1.8033333333333361,1.5312499999999998
2024-07-07 14:00:00,0.73,14,6,7,1.48,0.69,1.3200000000000027,1.5329166666666667
2024-07-07 15:00:00,0.95,15,6,7,0.73,0.88,1.0533333333333361,1.535833333333333
2024-07-07 16:00:00,0.63,16,6,7,0.95,0.59,0.7700000000000027,1.5374999999999999
2024-07-07 17:00:00,0.43,17,6,7,0.63,0.61,0.6700000000000026,1.53
2024-07-07 18:00:00,0.54,18,6,7,0.43,0.64,0.533333333333336,1.5258333333333332
2024-07-07 19:00:00,0.73,19,6,7,0.54,0.59,0.5666666666666694,1.5316666666666665
2024-07-07 20:00:00,0.74,20,6,7,0.73,0.77,0.6700000000000027,1.5304166666666665
2024-07-07 21:00:00,0.62,21,6,7,0.74,0.78,0.6966666666666693,1.52375
2024-07-07 22:00:00,1.15,22,6,7,0.62,0.77,0.8366666666666692,1.539583333333333
2024-07-07 23:00:00,1.12,23,6,7,1.15,1.46,0.963333333333336,1.5254166666666666
2024-07-08 00:00:00,1.56,0,0,7,1.12,1.39,1.2766666666666693,1.5325
2024-07-08 01:00:00,1.71,1,0,7,1.56,1.58,1.4633333333333358,1.5379166666666666
2024-07-08 02:00:00,1.97,2,0,7,1.71,1.98,1.7466666666666695,1.5374999999999999
2024-07-08 03:00:00,2.38,3,0,7,1.97,2.04,2.0200000000000027,1.5516666666666667
2024-07-08 04:00:00,2.18,4,0,7,2.38,2.3,2.1766666666666694,1.5466666666666666
2024-07-08 05:00:00,2.88,5,0,7,2.18,2.55,2.4800000000000026,1.5604166666666666
2024-07-08 06:00:00,2.16,6,0,7,2.88,2.59,2.4066666666666694,1.5425000000000002
2024-07-08 07:00:00,2.37,7,0,7,2.16,2.3,2.470000000000003,1.5454166666666664
2024-07-08 08:00:00,2.46,8,0,7,2.37,2.28,2.3300000000000027,1.5529166666666665
2024-07-08 09:00:00,2.34,9,0,7,2.46,2.44,2.390000000000003,1.54875
2024-07-08 10:00:00,2.0,10,0,7,2.34,2.11,2.2666666666666693,1.5441666666666667
2024-07-08 11:00:00,1.76,11,0,7,2.0,2.18,2.0333333333333363,1.5266666666666666
2024-07-08 12:00:00,1.59,12,0,7,1.76,1.75,1.783333333333336,1.5200000000000002
2024-07-08 13:00:00,1.21,13,0,7,1.59,1.48,1.520000000000003,1.50875
2024-07-08 14:00:00,1.29,14,0,7,1.21,0.73,1.3633333333333362,1.5320833333333332
2024-07-08 15:00:00,0.97,15,0,7,1.29,0.95,1.1566666666666696,1.532916666666667
2024-07-08 16:00:00,0.81,16,0,7,0.97,0.63,1.023333333333336,1.5404166666666665
2024-07-08 17:00:00,0.35,17,0,7,0.81,0.43,0.7100000000000027,1.5370833333333334
2024-07-08 18:00:00,0.49,18,0,7,0.35,0.54,0.5500000000000028,1.5350000000000001
2024-07-08 19:00:00,0.48,19,0,7,0.49,0.73,0.4400000000000028,1.5245833333333332
2024-07-08 20:00:00,0.44,20,0,7,0.48,0.74,0.4700000000000028,1.5120833333333337
2024-07-08 21:00:00,0.87,21,0,7,0.44,0.62,0.5966666666666695,1.5225
2024-07-08 22:00:00,0.9,22,0,7,0.87,1.15,0.7366666666666695,1.5120833333333332
2024-07-08 23:00:00,1.38,23,0,7,0.9,1.12,1.0500000000000027,1.522916666666667
2024-07-09 00:00:00,1.3,0,1,7,1.38,1.56,1.193333333333336,1.5120833333333332
2024-07-09 01:00:00,2.12,1,1,7,1.3,1.71,1.6000000000000025,1.5291666666666668
2024-07-09 02:00:00,1.84,2,1,7,2.12,1.97,1.7533333333333363,1.52375
2024-07-09 03:00:00,2.27,3,1,7,1.84,2.38,2.0766666666666693,1.5191666666666668
2024-07-09 04:00:00,2.55,4,1,7,2.27,2.18,2.220000000000003,1.5345833333333332
2024-07-09 05:00:00,2.38,5,1,7,2.55,2.88,2.4000000000000026,1.5137500000000002
2024-07-09 06:00:00,2.7,6,1,7,2.38,2.16,2.543333333333336,1.53625
2024-07-09 07:00:00,2.25,7,1,7,2.7,2.37,2.443333333333336,1.53125
2024-07-09 08:00:00,2.68,8,1,7,2.25,2.46,2.543333333333336,1.5404166666666665
2024-07-09 09:00:00,2.23,9,1,7,2.68,2.34,2.3866666666666694,1.5358333333333334
2024-07-09 10:00:00,1.9,10,1,7,2.23,2.0,2.2700000000000027,1.5316666666666665
2024-07-09 11:00:00,1.72,11,1,7,1.9,1.76,1.9500000000000028,1.53
2024-07-09 12:00:00,1.68,12,1,7,1.72,1.59,1.7666666666666693,1.5337499999999997
2024-07-09 13:00:00,1.14,13,1,7,1.68,1.21,1.513333333333336,1.5308333333333335
2024-07-09 14:00:00,0.86,14,1,7,1.14,1.29,1.2266666666666695,1.5129166666666667
2024-07-09 15:00:00,0.76,15,1,7,0.86,0.97,0.9200000000000026,1.5041666666666667
2024-07-09 16:00:00,0.41,16,1,7,0.76,0.81,0.6766666666666693,1.4875
2024-07-09 17:00:00,0.9,17,1,7,0.41,0.35,0.6900000000000027,1.5104166666666667
2024-07-09 18:00:00,0.39,18,1,7,0.9,0.49,0.5666666666666692,1.5062499999999999
2024-07-09 19:00:00,0.71,19,1,7,0.39,0.48,0.6666666666666693,1.5158333333333334
2024-07-09 20:00:00,0.68,20,1,7,0.71,0.44,0.593333333333336,1.5258333333333332
2024-07-09 21:00:00,0.6,21,1,7,0.68,0.87,0.6633333333333361,1.5145833333333334
2024-07-09 22:00:00,1.01,22,1,7,0.6,0.9,0.763333333333336,1.5191666666666668
2024-07-09 23:00:00,1.41,23,1,7,1.01,1.38,1.0066666666666693,1.5204166666666667
2024-07-10 00:00:00,1.48,0,2,7,1.41,1.3,1.3000000000000025,1.5279166666666668
2024-07-10 01:00:00,2.02,1,2,7,1.48,2.12,1.6366666666666694,1.52375
2024-07-10 02:00:00,2.23,2,2,7,2.02,1.84,1.9100000000000026,1.54
2024-07-10 03:00:00,2.42,3,2,7,2.23,2.27,2.2233333333333363,1.54625
2024-07-10 04:00:00,2.31,4,2,7,2.42,2.55,2.3200000000000025,1.5362500000000001
2024-07-10 05:00:00,2.28,5,2,7,2.31,2.38,2.336666666666669,1.5320833333333332
2024-07-10 06:00:00,2.41,6,2,7,2.28,2.7,2.3333333333333357,1.5200000000000002
2024-07-10 07:00:00,2.54,7,2,7,2.41,2.25,2.4100000000000024,1.5320833333333335
2024-07-10 08:00:00,2.51,8,2,7,2.54,2.68,2.4866666666666695,1.5250000000000001
2024-07-10 09:00:00,1.8,9,2,7,2.51,2.23,2.2833333333333363,1.5070833333333333
2024-07-10 10:00:00,2.03,10,2,7,1.8,1.9,2.1133333333333355,1.5125
2024-07-10 11:00:00,1.81,11,2,7,2.03,1.72,1.8800000000000026,1.51625
2024-07-10 12:00:00,1.46,12,2,7,1.81,1.68,1.7666666666666693,1.5070833333333333
2024-07-10 13:00:00,1.52,13,2,7,1.46,1.14,1.5966666666666693,1.5229166666666665
2024-07-10 14:00:00,1.1,14,2,7,1.52,0.86,1.3600000000000023,1.5329166666666667
2024-07-10 15:00:00,1.07,15,2,7,1.1,0.76,1.2300000000000024,1.5458333333333332
2024-07-10 16:00:00,0.6,16,2,7,1.07,0.41,0.9233333333333359,1.55375
2024-07-10 17:00:00,0.73,17,2,7,0.6,0.9,0.8000000000000025,1.5466666666666669
2024-07-10 18:00:00,0.83,18,2,7,0.73,0.39,0.7200000000000024,1.5650000000000002
2024-07-10 19:00:00,0.8,19,2,7,0.83,0.71,0.7866666666666692,1.5687499999999999
2024-07-10 20:00:00,0.42,20,2,7,0.8,0.68,0.6833333333333358,1.5579166666666666
2024-07-10 21:00:00,0.75,21,2,7,0.42,0.6,0.6566666666666692,1.5641666666666667
2024-07-10 22:00:00,0.94,22,2,7,0.75,1.01,0.7033333333333358,1.56125
2024-07-10 23:00:00,1.36,23,2,7,0.94,1.41,1.0166666666666693,1.5591666666666664
2024-07-11 00:00:00,1.66,0,3,7,1.36,1.48,1.3200000000000025,1.5666666666666667
2024-07-11 01:00:00,1.62,1,3,7,1.66,2.02,1.5466666666666693,1.5499999999999998
2024-07-11 02:00:00,2.05,2,3,7,1.62,2.23,1.776666666666669,1.5424999999999998
2024-07-11 03:00:00,1.84,3,3,7,2.05,2.42,1.8366666666666693,1.5183333333333333
2024-07-11 04:00:00,2.69,4,3,7,1.84,2.31,2.1933333333333356,1.5341666666666665
2024-07-11 05:00:00,2.4,5,3,7,2.69,2.28,2.3100000000000023,1.5391666666666668
2024-07-11 06:00:00,2.55,6,3,7,2.4,2.41,2.546666666666669,1.545
2024-07-11 07:00:00,2.44,7,3,7,2.55,2.54,2.4633333333333356,1.5408333333333333
2024-07-11 08:00:00,2.63,8,3,7,2.44,2.51,2.5400000000000023,1.5458333333333334
2024-07-11 09:00:00,1.68,9,3,7,2.63,1.8,2.250000000000002,1.5408333333333333
2024-07-11 10:00:00,2.03,10,3,7,1.68,2.03,2.1133333333333355,1.5408333333333335
2024-07-11 11:00:00,1.77,11,3,7,2.03,1.81,1.826666666666669,1.5391666666666666
2024-07-11 12:00:00,1.43,12,3,7,1.77,1.46,1.7433333333333358,1.5379166666666666
2024-07-11 13:00:00,1.61,13,3,7,1.43,1.52,1.603333333333336,1.5416666666666667
2024-07-11 14:00:00,0.84,14,3,7,1.61,1.1,1.2933333333333357,1.5308333333333335
2024-07-11 15:00:00,0.96,15,3,7,0.84,1.07,1.1366666666666692,1.52625
2024-07-11 16:00:00,0.72,16,3,7,0.96,0.6,0.8400000000000024,1.53125
2024-07-11 17:00:00,0.8,17,3,7,0.72,0.73,0.826666666666669,1.5341666666666665
2024-07-11 18:00:00,0.37,18,3,7,0.8,0.83,0.6300000000000024,1.515
2024-07-11 19:00:00,0.4,19,3,7,0.37,0.8,0.5233333333333356,1.4983333333333333
2024-07-11 20:00:00,0.86,20,3,7,0.4,0.42,0.5433333333333357,1.5166666666666666
2024-07-11 21:00:00,0.89,21,3,7,0.86,0.75,0.716666666666669,1.5225
2024-07-11 22:00:00,0.71,22,3,7,0.89,0.94,0.8200000000000024,1.5129166666666667
2024-07-11 23:00:00,1.15,23,3,7,0.71,1.36,0.9166666666666691,1.5041666666666667
2024-07-12 00:00:00,1.61,0,4,7,1.15,1.66,1.156666666666669,1.5020833333333332
2024-07-12 01:00:00,1.96,1,4,7,1.61,1.62,1.5733333333333357,1.51625
2024-07-12 02:00:00,1.9,2,4,7,1.96,2.05,1.8233333333333357,1.51
2024-07-12 03:00:00,1.67,3,4,7,1.9,1.84,1.8433333333333355,1.5029166666666667
2024-07-12 04:00:00,2.52,4,4,7,1.67,2.69,2.0300000000000025,1.4958333333333336
2024-07-12 05:00:00,2.27,5,4,7,2.52,2.4,2.153333333333336,1.4904166666666665
2024-07-12 06:00:00,2.15,6,4,7,2.27,2.55,2.3133333333333357,1.47375
2024-07-12 07:00:00,1.95,7,4,7,2.15,2.44,2.1233333333333357,1.4533333333333334
2024-07-12 08:00:00,2.58,8,4,7,1.95,2.63,2.226666666666669,1.45125
2024-07-12 09:00:00,2.28,9,4,7,2.58,1.68,2.2700000000000027,1.47625
2024-07-12 10:00:00,1.99,10,4,7,2.28,2.03,2.2833333333333354,1.4745833333333334
2024-07-12 11:00:00,2.07,11,4,7,1.99,1.77,2.1133333333333355,1.4870833333333335
2024-07-12 12:00:00,1.66,12,4,7,2.07,1.43,1.9066666666666692,1.4966666666666668
2024-07-12 13:00:00,1.59,13,4,7,1.66,1.61,1.7733333333333359,1.4958333333333336
2024-07-12 14:00:00,0.74,14,4,7,1.59,0.84,1.3300000000000025,1.4916666666666665
2024-07-12 15:00:00,0.8,15,4,7,0.74,0.96,1.0433333333333357,1.485
2024-07-12 16:00:00,0.32,16,4,7,0.8,0.72,0.6200000000000024,1.4683333333333335
2024-07-12 17:00:00,0.5,17,4,7,0.32,0.8,0.5400000000000024,1.4558333333333335
2024-07-12 18:00:00,0.46,18,4,7,0.5,0.37,0.426666666666669,1.4595833333333335
2024-07-12 19:00:00,0.67,19,4,7,0.46,0.4,0.5433333333333357,1.4708333333333332
2024-07-12 20:00:00,0.66,20,4,7,0.67,0.86,0.596666666666669,1.4625000000000001
2024-07-12 21:00:00,0.93,21,4,7,0.66,0.89,0.7533333333333357,1.4641666666666666
2024-07-12 22:00:00,1.16,22,4,7,0.93,0.71,0.9166666666666691,1.4829166666666664
2024-07-12 23:00:00,1.7,23,4,7,1.16,1.15,1.2633333333333356,1.5058333333333334
2024-07-13 00:00:00,1.47,0,5,7,1.7,1.61,1.4433333333333358,1.5
2024-07-13 01:00:00,1.61,1,5,7,1.47,1.96,1.5933333333333357,1.4854166666666666
2024-07-13 02:00:00,2.1,2,5,7,1.61,1.9,1.726666666666669,1.4937500000000001
2024-07-13 03:00:00,2.1,3,5,7,2.1,1.67,1.9366666666666692,1.5116666666666667
2024-07-13 04:00:00,2.72,4,5,7,2.1,2.52,2.306666666666669,1.5200000000000002
2024-07-13 05:00:00,2.47,5,5,7,2.72,2.27,2.430000000000003,1.5283333333333333
2024-07-13 06:00:00,2.44,6,5,7,2.47,2.15,2.543333333333336,1.5404166666666665
2024-07-13 07:00:00,2.43,7,5,7,2.44,1.95,2.446666666666669,1.5604166666666668
2024-07-13 08:00:00,2.56,8,5,7,2.43,2.58,2.476666666666669,1.5595833333333333
2024-07-13 09:00:00,2.23,9,5,7,2.56,2.28,2.4066666666666694,1.5575
2024-07-13 10:00:00,1.92,10,5,7,2.23,1.99,2.2366666666666695,1.5545833333333332
2024-07-13 11:00:00,2.13,11,5,7,1.92,2.07,2.0933333333333355,1.5570833333333332
2024-07-13 12:00:00,1.36,12,5,7,2.13,1.66,1.8033333333333355,1.5445833333333334
2024-07-13 13:00:00,1.28,13,5,7,1.36,1.59,1.5900000000000023,1.5316666666666665
2024-07-13 14:00:00,1.15,14,5,7,1.28,0.74,1.2633333333333356,1.54875
2024-07-13 15:00:00,0.48,15,5,7,1.15,0.8,0.9700000000000023,1.5354166666666667
2024-07-13 16:00:00,0.74,16,5,7,0.48,0.32,0.7900000000000024,1.5529166666666665
2024-07-13 17:00:00,0.34,17,5,7,0.74,0.5,0.5200000000000023,1.54625
2024-07-13 18:00:00,0.68,18,5,7,0.34,0.46,0.586666666666669,1.5554166666666667
2024-07-13 19:00:00,0.35,19,5,7,0.68,0.67,0.45666666666666905,1.5420833333333335
2024-07-13 20:00:00,0.79,20,5,7,0.35,0.66,0.606666666666669,1.5475
2024-07-13 21:00:00,1.03,21,5,7,0.79,0.93,0.7233333333333357,1.5516666666666667
2024-07-13 22:00:00,1.2,22,5,7,1.03,1.16,1.006666666666669,1.5533333333333335
2024-07-13 23:00:00,1.32,23,5,7,1.2,1.7,1.1833333333333356,1.5374999999999999
2024-07-14 00:00:00,1.49,0,6,7,1.32,1.47,1.336666666666669,1.5383333333333333
2024-07-14 01:00:00,1.69,1,6,7,1.49,1.61,1.5000000000000024,1.5416666666666667
2024-07-14 02:00:00,2.35,2,6,7,1.69,2.1,1.8433333333333357,1.5520833333333333
2024-07-14 03:00:00,2.13,3,6,7,2.35,2.1,2.056666666666669,1.5533333333333335
2024-07-14 04:00:00,2.22,4,6,7,2.13,2.72,2.233333333333336,1.5325
2024-07-14 05:00:00,2.67,5,6,7,2.22,2.47,2.340000000000002,1.5408333333333335
2024-07-14 06:00:00,2.41,6,6,7,2.67,2.44,2.433333333333336,1.5395833333333335
2024-07-14 07:00:00,2.34,7,6,7,2.41,2.43,2.473333333333336,1.5358333333333334
2024-07-14 08:00:00,2.14,8,6,7,2.34,2.56,2.296666666666669,1.5183333333333335
2024-07-14 09:00:00,2.17,9,6,7,2.14,2.23,2.216666666666669,1.5158333333333331
2024-07-14 10:00:00,2.04,10,6,7,2.17,1.92,2.1166666666666694,1.5208333333333333
2024-07-14 11:00:00,1.85,11,6,7,2.04,2.13,2.0200000000000027,1.5091666666666665
2024-07-14 12:00:00,1.73,12,6,7,1.85,1.36,1.8733333333333357,1.5245833333333334
2024-07-14 13:00:00,1.38,13,6,7,1.73,1.28,1.6533333333333358,1.5287499999999998
2024-07-14 14:00:00,0.99,14,6,7,1.38,1.15,1.366666666666669,1.5220833333333335
2024-07-14 15:00:00,0.77,15,6,7,0.99,0.48,1.0466666666666689,1.5341666666666667
2024-07-14 16:00:00,0.75,16,6,7,0.77,0.74,0.836666666666669,1.5345833333333336
2024-07-14 17:00:00,0.8,17,6,7,0.75,0.34,0.7733333333333358,1.55375
2024-07-14 18:00:00,0.54,18,6,7,0.8,0.68,0.696666666666669,1.5479166666666666
2024-07-14 19:00:00,0.45,19,6,7,0.54,0.35,0.596666666666669,1.5520833333333333
2024-07-14 20:00:00,0.45,20,6,7,0.45,0.79,0.48000000000000237,1.5379166666666666
2024-07-14 21:00:00,0.53,21,6,7,0.45,1.03,0.47666666666666907,1.5170833333333331
2024-07-14 22:00:00,1.16,22,6,7,0.53,1.2,0.7133333333333356,1.5154166666666669
2024-07-14 23:00:00,1.39,23,6,7,1.16,1.32,1.0266666666666688,1.5183333333333335
2024-07-15 00:00:00,1.66,0,0,7,1.39,1.49,1.4033333333333358,1.5254166666666666
2024-07-15 01:00:00,1.79,1,0,7,1.66,1.69,1.6133333333333357,1.5295833333333333
2024-07-15 02:00:00,2.34,2,0,7,1.79,2.35,1.9300000000000024,1.5291666666666668
2024-07-15 03:00:00,2.18,3,0,7,2.34,2.13,2.1033333333333357,1.53125
2024-07-15 04:00:00,2.63,4,0,7,2.18,2.22,2.383333333333336,1.5483333333333331
2024-07-15 05:00:00,2.53,5,0,7,2.63,2.67,2.446666666666669,1.5424999999999998
2024-07-15 06:00:00,2.46,6,0,7,2.53,2.41,2.5400000000000023,1.5445833333333334
